Ambient_Temp,Visible,Acceleration_Z,Magnetometer_Y,Acceleration_Y,Infrared,PSU_Voltage,Humidity,Latitude,Satellites,Longitude,Current,Magnetometer_X,Magnetometer_Z,Acceleration_X,Probe_Temp,Light,Altitude,GPS_Fix,File
31.00,589868,0.84,-116.18,-0.08,9,,40.20,0.0,,0.0,,-372.36,-417.96,9.71,0.49,6.24,0.0,0.0,File_18458.json
31.19,11535157,0.96,-115.82,0.00,176,,38.51,0.0,,0.0,,-372.36,-417.96,9.83,5.09,115.60,0.0,0.0,File_14514.json
30.66,524337,0.80,-116.91,-0.11,8,,31.17,0.0,,0.0,,-372.36,-417.96,9.71,13.85,7.16,0.0,0.0,File_7800.json
30.95,10814249,0.84,-116.36,-0.11,165,,33.10,0.0,,0.0,,-372.36,-417.96,9.75,8.46,114.79,0.0,0.0,File_13519.json
31.30,983122,0.88,-116.36,-0.04,15,,28.57,0.0,,0.0,,-372.36,-417.96,9.79,0.89,11.82,0.0,0.0,File_4054.json
31.18,10617645,0.88,-116.82,0.04,162,,28.55,0.0,,0.0,,-372.36,-417.96,9.75,5.73,115.76,0.0,0.0,File_18034.json
31.40,524339,0.96,-115.82,-0.04,8,,36.42,0.0,,0.0,,-372.36,-417.96,9.75,12.43,7.49,0.0,0.0,File_2939.json
31.08,589878,0.84,-115.82,-0.11,9,,39.41,0.0,,0.0,,-372.36,-417.96,9.71,10.31,7.87,0.0,0.0,File_5039.json
31.15,9765631,0.80,-116.36,-0.08,149,,39.41,0.0,,0.0,,-372.36,-417.96,9.75,13.68,109.61,0.0,0.0,File_12299.json
30.99,1048640,0.88,-116.36,-0.08,16,,28.07,0.0,,0.0,,-372.36,-417.96,9.68,11.25,8.77,0.0,0.0,File_2583.json
30.77,589879,0.88,-116.55,-0.08,9,,24.65,0.0,,0.0,,-372.36,-417.96,9.75,9.63,8.04,0.0,0.0,File_11246.json
31.28,9896716,0.88,-116.18,0.00,151,,33.62,0.0,,0.0,,-372.36,-417.96,9.75,14.05,111.52,0.0,0.0,File_9222.json
31.45,11404100,0.92,-115.91,-0.08,174,,38.57,0.0,,0.0,,-372.36,-417.96,9.75,5.09,118.26,0.0,0.0,File_9315.json
31.34,589877,0.92,-116.09,-0.08,9,,42.68,0.0,,0.0,,-372.36,-417.96,9.75,5.70,7.71,0.0,0.0,File_2229.json
31.02,1310807,0.92,-116.55,-0.08,20,,26.43,0.0,,0.0,,-372.36,-417.96,9.71,11.28,12.11,0.0,0.0,File_3575.json
31.25,2949253,0.88,-116.36,-0.15,45,,28.57,0.0,,0.0,,-372.36,-417.96,9.79,1.83,17.01,0.0,0.0,File_6771.json
31.46,9896718,0.92,-116.18,-0.11,151,,31.46,0.0,,0.0,,-372.36,-417.96,9.79,5.63,111.85,0.0,0.0,File_4240.json
31.00,589872,0.84,-116.55,-0.04,9,,37.77,0.0,,0.0,,-372.36,-417.96,9.75,14.05,6.89,0.0,0.0,File_17250.json
31.45,10683181,0.96,-115.82,0.00,163,,33.16,0.0,,0.0,,-372.36,-417.96,9.75,6.47,115.66,0.0,0.0,File_5704.json
31.09,10879786,0.88,-116.36,-0.04,166,,29.25,0.0,,0.0,,-372.36,-417.96,9.71,10.44,114.85,0.0,0.0,File_12725.json
31.16,9765629,0.88,-116.45,-0.08,149,,35.32,0.0,,0.0,,-372.36,-417.96,9.71,1.80,109.29,0.0,0.0,File_7686.json
30.77,524339,0.96,-117.00,-0.04,8,,28.09,0.0,,0.0,,-372.36,-417.96,9.79,1.36,7.49,0.0,0.0,File_17863.json
31.10,786498,0.96,-115.82,-0.08,12,,39.59,0.0,,0.0,,-372.36,-417.96,9.75,10.51,9.52,0.0,0.0,File_12820.json
31.35,10683187,0.88,-116.00,-0.04,163,,39.83,0.0,,0.0,,-372.36,-417.96,9.75,10.85,116.64,0.0,0.0,File_19202.json
30.59,1048644,0.92,-117.09,-0.15,16,,26.12,0.0,,0.0,,-372.36,-417.96,9.71,5.33,9.43,0.0,0.0,File_13646.json
30.86,852022,0.80,-116.55,-0.04,13,,40.32,0.0,,0.0,,-372.36,-417.96,9.71,3.92,7.45,0.0,0.0,File_9536.json
31.09,655422,0.88,-116.82,-0.08,10,,39.76,0.0,,0.0,,-372.36,-417.96,9.75,4.82,9.07,0.0,0.0,File_7444.json
31.19,524338,0.80,-116.18,-0.08,8,,20.65,0.0,,0.0,,-372.36,-417.96,9.71,12.80,7.32,0.0,0.0,File_2865.json
31.08,524338,0.96,-116.27,-0.04,8,,39.82,0.0,,0.0,,-372.36,-417.96,9.71,6.24,7.32,0.0,0.0,File_297.json
31.02,589876,0.84,-116.55,-0.04,9,,39.96,0.0,,0.0,,-372.36,-417.96,9.68,4.92,7.55,0.0,0.0,File_17243.json
31.28,852022,0.96,-116.36,-0.08,13,,29.95,0.0,,0.0,,-372.36,-417.96,9.71,5.73,7.45,0.0,0.0,File_10973.json
31.42,589879,0.96,-116.18,0.00,9,,19.46,0.0,,0.0,,-372.36,-417.96,9.68,13.61,8.04,0.0,0.0,File_3857.json
30.54,655412,0.92,-116.91,-0.04,10,,31.81,0.0,,0.0,,-372.36,-417.96,9.75,3.07,7.44,0.0,0.0,File_12482.json
31.01,1835108,0.88,-116.55,-0.08,28,,27.10,0.0,,0.0,,-372.36,-417.96,9.75,9.16,13.40,0.0,0.0,File_9104.json
30.70,983098,0.88,-116.82,-0.04,15,,27.89,0.0,,0.0,,-372.36,-417.96,9.75,12.77,7.90,0.0,0.0,File_8320.json
30.63,2556004,0.88,-116.82,-0.04,39,,30.67,0.0,,0.0,,-372.36,-417.96,9.71,4.18,12.25,0.0,0.0,File_6452.json
31.10,458796,0.92,-115.82,-0.04,7,,39.47,0.0,,0.0,,-372.36,-417.96,9.75,-0.15,6.45,0.0,0.0,File_4283.json
31.65,983100,0.92,-115.73,-0.04,15,,36.85,0.0,,0.0,,-372.36,-417.96,9.75,9.16,8.23,0.0,0.0,File_4992.json
31.37,10683175,0.92,-115.73,-0.08,163,,37.54,0.0,,0.0,,-372.36,-417.96,9.75,14.39,114.68,0.0,0.0,File_1231.json
31.01,12321620,0.96,-116.45,0.00,188,,23.54,0.0,,0.0,,-372.36,-417.96,9.75,5.60,119.41,0.0,0.0,File_10572.json
30.73,12205353.66,0.63,-167.01,0.58,123.5,,30.66,0.0,,0.0,,-372.36,-417.96,9.7,20.72,87.27,0.0,0.0,File_70.json
31.46,10945329,0.84,-115.91,-0.04,167,,40.04,0.0,,0.0,,-372.36,-417.96,9.71,5.46,115.89,0.0,0.0,File_19878.json
31.27,11207493,0.84,-116.00,-0.11,171,,20.65,0.0,,0.0,,-372.36,-417.96,9.68,0.92,118.74,0.0,0.0,File_700.json
31.54,10879799,0.96,-115.73,-0.08,166,,42.64,0.0,,0.0,,-372.36,-417.96,9.79,11.49,116.98,0.0,0.0,File_3417.json
31.54,2424936,0.88,-116.00,0.00,37,,19.59,0.0,,0.0,,-372.36,-417.96,9.71,14.25,13.11,0.0,0.0,File_5922.json
31.15,524335,0.84,-116.45,-0.08,8,,39.73,0.0,,0.0,,-372.36,-417.96,9.79,1.19,6.83,0.0,0.0,File_4305.json
31.00,720954,0.84,-116.18,-0.04,11,,39.98,0.0,,0.0,,-372.36,-417.96,9.71,9.43,8.32,0.0,0.0,File_19268.json
30.77,524336,0.96,-117.09,-0.04,8,,29.15,0.0,,0.0,,-372.36,-417.96,9.71,2.91,7.00,0.0,0.0,File_9806.json
30.64,589877,0.88,-117.00,-0.11,9,,30.74,0.0,,0.0,,-372.36,-417.96,9.75,5.53,7.71,0.0,0.0,File_7367.json
31.34,589878,0.88,-115.82,-0.08,9,,38.70,0.0,,0.0,,-372.36,-417.96,9.75,13.27,7.87,0.0,0.0,File_19384.json
31.46,9831174,0.84,-115.91,-0.11,150,,34.54,0.0,,0.0,,-372.36,-417.96,9.71,0.39,110.65,0.0,0.0,File_2671.json
30.95,1114171,0.88,-116.55,0.04,17,,39.22,0.0,,0.0,,-372.36,-417.96,9.75,11.99,7.85,0.0,0.0,File_5640.json
31.30,10683162,0.88,-116.55,-0.04,163,,33.94,0.0,,0.0,,-372.36,-417.96,9.75,12.36,112.56,0.0,0.0,File_932.json
31.35,655423,0.84,-115.73,-0.04,10,,38.08,0.0,,0.0,,-372.36,-417.96,9.79,14.42,9.24,0.0,0.0,File_7408.json
31.13,524338,0.84,-116.18,-0.15,8,,43.44,0.0,,0.0,,-372.36,-417.96,9.75,1.73,7.32,0.0,0.0,File_3791.json
31.73,655410,0.88,-116.00,0.00,10,,19.57,0.0,,0.0,,-372.36,-417.96,9.75,14.12,7.12,0.0,0.0,File_5624.json
31.06,524337,0.84,-116.55,-0.19,8,,25.86,0.0,,0.0,,-372.36,-417.96,9.71,5.06,7.16,0.0,0.0,File_1794.json
31.44,720950,0.88,-116.27,-0.08,11,,38.76,0.0,,0.0,,-372.36,-417.96,9.79,14.32,7.66,0.0,0.0,File_3629.json
31.05,3145863,0.92,-116.36,-0.04,48,,28.53,0.0,,0.0,,-372.36,-417.96,9.75,13.54,17.02,0.0,0.0,File_4997.json
31.13,9831168,0.92,-116.64,-0.08,150,,29.65,0.0,,0.0,,-372.36,-417.96,9.79,5.36,109.67,0.0,0.0,File_13123.json
31.34,524333,0.88,-116.09,-0.04,8,,35.91,0.0,,0.0,,-372.36,-417.96,9.75,14.01,6.51,0.0,0.0,File_6235.json
30.96,1310786,0.88,-116.45,-0.11,20,,39.61,0.0,,0.0,,-372.36,-417.96,9.71,5.33,8.68,0.0,0.0,File_12594.json
31.41,589881,0.88,-116.00,-0.04,9,,36.52,0.0,,0.0,,-372.36,-417.96,9.71,1.66,8.36,0.0,0.0,File_14082.json
30.84,10617639,1.07,-116.45,-0.04,162,,28.40,0.0,,0.0,,-372.36,-417.96,9.75,1.03,114.78,0.0,0.0,File_16901.json
31.44,917570,0.96,-115.91,-0.08,14,,20.97,0.0,,0.0,,-372.36,-417.96,9.71,13.64,9.31,0.0,0.0,File_7961.json
31.21,524336,0.88,-116.18,-0.08,8,,29.78,0.0,,0.0,,-372.36,-417.96,9.71,4.42,7.00,0.0,0.0,File_13697.json
31.37,10814257,0.96,-115.91,-0.08,165,,40.15,0.0,,0.0,,-372.36,-417.96,9.71,14.79,116.10,0.0,0.0,File_7761.json
30.69,1441867,0.80,-116.82,-0.11,22,,30.95,0.0,,0.0,,-372.36,-417.96,9.75,1.39,9.94,0.0,0.0,File_4128.json
31.06,786486,0.92,-116.55,-0.04,12,,29.94,0.0,,0.0,,-372.36,-417.96,9.75,12.80,7.56,0.0,0.0,File_5613.json
30.85,2097257,0.80,-116.55,-0.08,32,,29.11,0.0,,0.0,,-372.36,-417.96,9.71,5.60,13.79,0.0,0.0,File_6998.json
30.61,10158858,0.88,-116.64,-0.04,155,,30.89,0.0,,0.0,,-372.36,-417.96,9.71,5.46,110.78,0.0,0.0,File_13349.json
30.99,10879789,0.96,-116.09,-0.04,166,,22.63,0.0,,0.0,,-372.36,-417.96,9.75,12.73,115.34,0.0,0.0,File_3897.json
31.23,2490472,0.84,-116.36,-0.04,38,,39.28,0.0,,0.0,,-372.36,-417.96,9.75,2.67,13.00,0.0,0.0,File_9420.json
31.02,589871,0.84,-116.27,-0.04,9,,28.24,0.0,,0.0,,-372.36,-417.96,9.71,9.26,6.73,0.0,0.0,File_10682.json
30.98,655414,0.96,-116.36,-0.04,10,,39.73,0.0,,0.0,,-372.36,-417.96,9.75,13.54,7.77,0.0,0.0,File_17091.json
30.94,917582,0.88,-116.45,-0.04,14,,25.77,0.0,,0.0,,-372.36,-417.96,9.75,2.47,11.27,0.0,0.0,File_19978.json
31.09,9831170,0.88,-116.27,0.00,150,,35.65,0.0,,0.0,,-372.36,-417.96,9.75,5.63,110.00,0.0,0.0,File_12120.json
31.07,11797302,0.96,-116.91,0.00,180,,33.17,0.0,,0.0,,-372.36,-417.96,9.68,5.90,115.35,0.0,0.0,File_16926.json
30.61,852022,0.96,-116.91,-0.04,13,,26.79,0.0,,0.0,,-372.36,-417.96,9.79,5.60,7.45,0.0,0.0,File_17168.json
31.23,524341,0.80,-116.45,-0.04,8,,21.71,0.0,,0.0,,-372.36,-417.96,9.71,12.26,7.81,0.0,0.0,File_3391.json
31.53,9896710,0.99,-116.27,0.00,151,,32.27,0.0,,0.0,,-372.36,-417.96,9.68,3.31,110.55,0.0,0.0,File_12071.json
31.30,524340,0.99,-115.91,0.00,8,,42.97,0.0,,0.0,,-372.36,-417.96,9.68,5.60,7.65,0.0,0.0,File_19953.json
31.23,9896713,0.96,-116.36,-0.15,151,,34.58,0.0,,0.0,,-372.36,-417.96,9.79,13.54,111.03,0.0,0.0,File_11662.json
31.38,10814261,0.92,-116.00,0.00,165,,40.16,0.0,,0.0,,-372.36,-417.96,9.75,13.21,116.75,0.0,0.0,File_1106.json
31.35,589877,0.88,-116.73,-0.08,9,,29.02,0.0,,0.0,,-372.36,-417.96,9.75,0.92,7.71,0.0,0.0,File_411.json
31.38,10617640,0.92,-115.91,-0.04,162,,36.87,0.0,,0.0,,-372.36,-417.96,9.75,5.43,114.95,0.0,0.0,File_14481.json
31.16,9765629,0.88,-116.18,0.00,149,,39.44,0.0,,0.0,,-372.36,-417.96,9.79,11.52,109.29,0.0,0.0,File_12395.json
31.06,655413,0.88,-116.09,-0.04,10,,39.18,0.0,,0.0,,-372.36,-417.96,9.79,12.80,7.61,0.0,0.0,File_11923.json
30.20,589877,0.96,-117.18,-0.04,9,,22.19,0.0,,0.0,,-372.36,-417.96,9.71,5.70,7.71,0.0,0.0,File_9701.json
30.70,458795,0.84,-116.73,-0.04,7,,28.14,0.0,,0.0,,-372.36,-417.96,9.68,6.10,6.29,0.0,0.0,File_7711.json
31.27,983119,0.88,-116.27,-0.08,15,,28.61,0.0,,0.0,,-372.36,-417.96,9.68,14.39,11.33,0.0,0.0,File_15272.json
31.18,720949,0.99,-116.18,-0.04,11,,36.77,0.0,,0.0,,-372.36,-417.96,9.75,13.71,7.50,0.0,0.0,File_18913.json
31.29,458795,0.96,-116.00,0.00,7,,42.95,0.0,,0.0,,-372.36,-417.96,9.71,5.60,6.29,0.0,0.0,File_8877.json
30.96,1048668,0.80,-116.64,-0.11,16,,26.52,0.0,,0.0,,-372.36,-417.96,9.68,0.15,13.34,0.0,0.0,File_3108.json
30.98,524336,0.88,-116.55,-0.08,8,,39.80,0.0,,0.0,,-372.36,-417.96,9.68,5.90,7.00,0.0,0.0,File_3981.json
30.68,720947,0.96,-116.82,0.00,11,,26.86,0.0,,0.0,,-372.36,-417.96,9.75,5.66,7.17,0.0,0.0,File_8224.json
30.96,1179718,0.84,-116.55,-0.04,18,,38.95,0.0,,0.0,,-372.36,-417.96,9.71,8.22,9.54,0.0,0.0,File_16930.json
30.97,589874,0.88,-116.45,-0.04,9,,40.03,0.0,,0.0,,-372.36,-417.96,9.71,13.44,7.22,0.0,0.0,File_7324.json
30.64,10552113,0.92,-116.91,-0.15,161,,27.03,0.0,,0.0,,-372.36,-417.96,9.75,2.13,116.52,0.0,0.0,File_6144.json
30.98,10617637,0.88,-116.36,-0.04,162,,33.77,0.0,,0.0,,-372.36,-417.96,9.71,12.87,114.46,0.0,0.0,File_3194.json
31.45,983104,0.96,-116.27,0.00,15,,19.86,0.0,,0.0,,-372.36,-417.96,9.71,13.88,8.88,0.0,0.0,File_12264.json
30.96,655414,0.92,-116.45,-0.11,10,,39.79,0.0,,0.0,,-372.36,-417.96,9.79,5.39,7.77,0.0,0.0,File_7909.json
31.69,10683165,0.92,-115.73,0.00,163,,33.94,0.0,,0.0,,-372.36,-417.96,9.75,13.24,113.05,0.0,0.0,File_2316.json
31.06,10748702,0.96,-116.91,0.00,164,,33.56,0.0,,0.0,,-372.36,-417.96,9.71,13.34,113.10,0.0,0.0,File_16610.json
31.22,524341,0.92,-116.36,-0.08,8,,24.06,0.0,,0.0,,-372.36,-417.96,9.71,5.36,7.81,0.0,0.0,File_15185.json
31.05,11469627,0.84,-116.36,-0.04,175,,27.25,0.0,,0.0,,-372.36,-417.96,9.71,8.19,116.69,0.0,0.0,File_9430.json
30.74,524339,0.88,-116.91,0.00,8,,29.77,0.0,,0.0,,-372.36,-417.96,9.64,11.18,7.49,0.0,0.0,File_4610.json
31.51,655413,0.96,-116.00,0.00,10,,42.44,0.0,,0.0,,-372.36,-417.96,9.75,3.85,7.61,0.0,0.0,File_18769.json
31.63,1704011,0.92,-115.73,0.00,26,,42.08,0.0,,0.0,,-372.36,-417.96,9.68,0.32,9.52,0.0,0.0,File_3448.json
31.48,589878,0.92,-116.00,-0.08,9,,42.15,0.0,,0.0,,-372.36,-417.96,9.75,5.33,7.87,0.0,0.0,File_13829.json
31.08,786487,1.07,-116.45,0.04,12,,33.75,0.0,,0.0,,-372.36,-417.96,9.75,5.56,7.72,0.0,0.0,File_10110.json
31.58,1048639,0.92,-116.00,0.00,16,,37.19,0.0,,0.0,,-372.36,-417.96,9.83,1.50,8.61,0.0,0.0,File_19377.json
30.68,983100,0.84,-116.73,-0.08,15,,28.44,0.0,,0.0,,-372.36,-417.96,9.75,13.95,8.23,0.0,0.0,File_15583.json
30.72,983110,0.92,-116.64,0.00,15,,28.54,0.0,,0.0,,-372.36,-417.96,9.75,6.61,9.86,0.0,0.0,File_3117.json
30.96,10814245,0.84,-116.36,0.00,165,,32.91,0.0,,0.0,,-372.36,-417.96,9.71,0.05,114.14,0.0,0.0,File_18353.json
31.28,524341,0.88,-116.18,-0.04,8,,21.15,0.0,,0.0,,-372.36,-417.96,9.68,5.70,7.81,0.0,0.0,File_11965.json
31.54,786487,0.99,-116.00,0.04,12,,37.22,0.0,,0.0,,-372.36,-417.96,9.75,5.60,7.72,0.0,0.0,File_12576.json
31.34,524339,0.88,-115.64,-0.11,8,,38.03,0.0,,0.0,,-372.36,-417.96,9.79,3.58,7.49,0.0,0.0,File_10881.json
30.99,720950,0.92,-116.36,-0.04,11,,39.38,0.0,,0.0,,-372.36,-417.96,9.79,9.03,7.83,0.0,0.0,File_14885.json
31.35,524335,0.92,-116.00,-0.04,8,,26.02,0.0,,0.0,,-372.36,-417.96,9.71,14.08,6.83,0.0,0.0,File_7709.json
31.35,13239150,0.88,-116.18,-0.15,202,,20.33,0.0,,0.0,,-372.36,-417.96,9.64,5.39,122.19,0.0,0.0,File_10710.json
31.00,11928382,0.84,-116.73,-0.11,182,,33.94,0.0,,0.0,,-372.36,-417.96,9.71,2.60,116.45,0.0,0.0,File_8774.json
31.49,10945329,0.96,-116.00,-0.04,167,,39.73,0.0,,0.0,,-372.36,-417.96,9.71,13.31,115.89,0.0,0.0,File_10980.json
31.24,524338,0.99,-116.36,0.04,8,,24.48,0.0,,0.0,,-372.36,-417.96,9.75,9.60,7.32,0.0,0.0,File_7405.json
31.14,589881,0.92,-116.18,0.00,9,,43.72,0.0,,0.0,,-372.36,-417.96,9.75,1.03,8.36,0.0,0.0,File_9613.json
31.19,589875,0.92,-116.00,0.00,9,,24.16,0.0,,0.0,,-372.36,-417.96,9.75,14.35,7.38,0.0,0.0,File_14754.json
30.99,524338,0.88,-116.73,-0.04,8,,39.73,0.0,,0.0,,-372.36,-417.96,9.79,5.33,7.32,0.0,0.0,File_19903.json
30.74,1310791,0.88,-116.64,0.00,20,,26.34,0.0,,0.0,,-372.36,-417.96,9.71,14.12,9.50,0.0,0.0,File_14978.json
31.18,589874,0.96,-116.18,-0.08,9,,39.17,0.0,,0.0,,-372.36,-417.96,9.75,0.09,7.22,0.0,0.0,File_14372.json
30.63,524338,0.88,-116.64,-0.08,8,,24.06,0.0,,0.0,,-372.36,-417.96,9.75,9.10,7.32,0.0,0.0,File_10707.json
31.07,524336,0.88,-116.36,-0.08,8,,21.62,0.0,,0.0,,-372.36,-417.96,9.75,0.56,7.00,0.0,0.0,File_9421.json
30.67,524341,0.80,-117.27,-0.19,8,,28.15,0.0,,0.0,,-372.36,-417.96,9.75,0.79,7.81,0.0,0.0,File_5042.json
31.23,458796,0.92,-116.00,0.00,7,,37.22,0.0,,0.0,,-372.36,-417.96,9.75,5.33,6.45,0.0,0.0,File_13145.json
32.77,852024,0.92,-115.36,0.00,13,,18.40,0.0,,0.0,,-372.36,-417.96,9.75,1.63,7.78,0.0,0.0,File_12104.json
31.29,589876,0.88,-116.45,-0.04,9,,40.46,0.0,,0.0,,-372.36,-417.96,9.79,13.85,7.55,0.0,0.0,File_3162.json
31.37,10683173,0.84,-116.00,0.00,163,,41.49,0.0,,0.0,,-372.36,-417.96,9.71,14.25,114.35,0.0,0.0,File_16572.json
31.37,786484,0.92,-116.00,-0.11,12,,29.75,0.0,,0.0,,-372.36,-417.96,9.75,12.87,7.23,0.0,0.0,File_17213.json
31.28,1900627,0.96,-116.27,0.00,29,,19.75,0.0,,0.0,,-372.36,-417.96,9.71,5.80,10.52,0.0,0.0,File_11142.json
30.86,786483,0.80,-116.73,-0.04,12,,29.41,0.0,,0.0,,-372.36,-417.96,9.71,12.94,7.07,0.0,0.0,File_4852.json
30.71,9831170,0.84,-116.73,-0.08,150,,30.75,0.0,,0.0,,-372.36,-417.96,9.71,9.40,110.00,0.0,0.0,File_8206.json
31.01,720954,0.96,-116.27,-0.04,11,,39.28,0.0,,0.0,,-372.36,-417.96,9.75,13.81,8.32,0.0,0.0,File_1098.json
31.24,524334,0.96,-116.36,-0.04,8,,34.89,0.0,,0.0,,-372.36,-417.96,9.75,5.56,6.67,0.0,0.0,File_10071.json
31.28,1114168,0.99,-116.36,-0.08,17,,20.79,0.0,,0.0,,-372.36,-417.96,9.79,13.95,7.36,0.0,0.0,File_9637.json
31.04,655408,0.96,-116.18,-0.04,10,,39.58,0.0,,0.0,,-372.36,-417.96,9.68,14.18,6.79,0.0,0.0,File_7099.json
31.42,9896713,0.96,-116.36,-0.08,151,,31.26,0.0,,0.0,,-372.36,-417.96,9.75,11.15,111.03,0.0,0.0,File_15402.json
31.55,11207476,0.88,-115.64,-0.04,171,,41.72,0.0,,0.0,,-372.36,-417.96,9.75,7.24,115.96,0.0,0.0,File_1287.json
30.67,2228315,0.76,-116.73,-0.11,34,,30.87,0.0,,0.0,,-372.36,-417.96,9.75,12.13,11.30,0.0,0.0,File_15763.json
31.05,9831176,0.96,-116.64,-0.04,150,,35.44,0.0,,0.0,,-372.36,-417.96,9.75,1.80,110.98,0.0,0.0,File_6631.json
31.00,12124995,0.92,-116.64,0.00,185,,34.01,0.0,,0.0,,-372.36,-417.96,9.71,13.91,116.95,0.0,0.0,File_9339.json
31.01,1376345,0.84,-116.45,0.00,21,,25.58,0.0,,0.0,,-372.36,-417.96,9.79,11.92,12.33,0.0,0.0,File_16640.json
30.80,10421033,0.80,-117.00,-0.11,159,,32.19,0.0,,0.0,,-372.36,-417.96,9.79,5.50,115.42,0.0,0.0,File_4780.json
31.44,524340,0.92,-116.45,-0.08,8,,28.46,0.0,,0.0,,-372.36,-417.96,9.71,5.33,7.65,0.0,0.0,File_6748.json
30.93,10552097,0.84,-116.36,-0.04,161,,36.72,0.0,,0.0,,-372.36,-417.96,9.71,4.42,113.91,0.0,0.0,File_17974.json
30.82,589877,0.92,-116.91,-0.08,9,,30.85,0.0,,0.0,,-372.36,-417.96,9.75,7.41,7.71,0.0,0.0,File_12193.json
30.93,1114174,0.96,-116.27,-0.08,17,,40.01,0.0,,0.0,,-372.36,-417.96,9.75,5.26,8.34,0.0,0.0,File_11695.json
31.06,917583,0.80,-116.55,-0.08,14,,30.68,0.0,,0.0,,-372.36,-417.96,9.75,6.27,11.43,0.0,0.0,File_8111.json
31.53,720952,0.96,-115.73,-0.04,11,,37.13,0.0,,0.0,,-372.36,-417.96,9.79,13.44,7.99,0.0,0.0,File_17753.json
30.66,852026,0.88,-116.73,-0.04,13,,31.18,0.0,,0.0,,-372.36,-417.96,9.75,14.15,8.11,0.0,0.0,File_17189.json
31.24,524336,0.92,-116.27,-0.08,8,,39.18,0.0,,0.0,,-372.36,-417.96,9.79,5.09,7.00,0.0,0.0,File_6762.json
31.12,1572930,0.92,-116.55,0.00,24,,26.33,0.0,,0.0,,-372.36,-417.96,9.71,3.18,8.26,0.0,0.0,File_9092.json
31.33,11076410,0.88,-116.00,-0.15,169,,42.96,0.0,,0.0,,-372.36,-417.96,9.64,1.03,117.15,0.0,0.0,File_17777.json
30.84,1835107,0.92,-116.55,-0.08,28,,29.28,0.0,,0.0,,-372.36,-417.96,9.71,0.49,13.23,0.0,0.0,File_827.json
31.30,3080328,0.88,-116.09,-0.08,47,,28.47,0.0,,0.0,,-372.36,-417.96,9.75,14.15,17.29,0.0,0.0,File_10151.json
30.70,1245259,0.92,-116.45,0.00,19,,30.59,0.0,,0.0,,-372.36,-417.96,9.68,12.90,10.26,0.0,0.0,File_14836.json
31.05,983118,0.88,-116.36,-0.11,15,,26.25,0.0,,0.0,,-372.36,-417.96,9.79,3.11,11.16,0.0,0.0,File_7645.json
31.11,11141956,0.92,-116.18,-0.11,170,,39.52,0.0,,0.0,,-372.36,-417.96,9.79,12.60,118.68,0.0,0.0,File_11100.json
31.19,524338,0.84,-116.27,-0.11,8,,43.70,0.0,,0.0,,-372.36,-417.96,9.71,0.69,7.32,0.0,0.0,File_19624.json
31.12,9765632,0.96,-116.36,0.00,149,,39.49,0.0,,0.0,,-372.36,-417.96,9.75,14.32,109.77,0.0,0.0,File_8211.json
31.08,983118,0.88,-116.45,-0.04,15,,26.25,0.0,,0.0,,-372.36,-417.96,9.79,12.06,11.16,0.0,0.0,File_6443.json
30.90,10617633,0.96,-116.45,-0.04,162,,33.30,0.0,,0.0,,-372.36,-417.96,9.68,4.79,113.80,0.0,0.0,File_14596.json
31.28,1114171,1.03,-116.36,0.00,17,,20.64,0.0,,0.0,,-372.36,-417.96,9.71,14.79,8.02,0.0,0.0,File_16638.json
29.06,720950,0.96,-118.00,-0.08,11,,24.13,0.0,,0.0,,-372.36,-417.96,9.68,3.41,7.66,0.0,0.0,File_2643.json
31.28,9896717,0.96,-115.73,0.00,151,,33.64,0.0,,0.0,,-372.36,-417.96,9.75,14.22,111.69,0.0,0.0,File_17879.json
30.94,12714840,0.92,-116.55,-0.08,194,,27.92,0.0,,0.0,,-372.36,-417.96,9.68,4.39,119.44,0.0,0.0,File_18103.json
31.49,720946,0.92,-116.45,-0.04,11,,31.85,0.0,,0.0,,-372.36,-417.96,9.71,13.07,7.01,0.0,0.0,File_6602.json
31.06,1966165,0.84,-116.45,-0.08,30,,39.62,0.0,,0.0,,-372.36,-417.96,9.79,14.62,10.74,0.0,0.0,File_2602.json
30.70,917567,0.84,-116.82,-0.04,14,,28.41,0.0,,0.0,,-372.36,-417.96,9.75,14.35,8.82,0.0,0.0,File_11607.json
31.19,10617646,0.92,-116.45,-0.08,162,,28.73,0.0,,0.0,,-372.36,-417.96,9.75,10.85,115.92,0.0,0.0,File_6585.json
31.36,458795,0.88,-115.91,0.04,7,,37.57,0.0,,0.0,,-372.36,-417.96,9.68,4.08,6.29,0.0,0.0,File_10469.json
31.26,10748712,0.96,-116.36,-0.08,164,,33.15,0.0,,0.0,,-372.36,-417.96,9.75,1.33,114.74,0.0,0.0,File_11447.json
31.59,524337,0.99,-116.36,0.00,8,,28.47,0.0,,0.0,,-372.36,-417.96,9.71,3.58,7.16,0.0,0.0,File_10972.json
31.18,1704012,0.92,-116.09,-0.08,26,,17.58,0.0,,0.0,,-372.36,-417.96,9.79,13.27,9.69,0.0,0.0,File_6357.json
31.06,589880,0.88,-115.82,-0.08,9,,39.48,0.0,,0.0,,-372.36,-417.96,9.75,9.50,8.20,0.0,0.0,File_16671.json
30.91,1507420,0.88,-116.64,-0.04,23,,24.74,0.0,,0.0,,-372.36,-417.96,9.68,14.15,12.61,0.0,0.0,File_18846.json
