File,Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Altitude,Ambient_Temp,GPS_Fix,Humidity,Infrared,Latitude,Light,Longitude,Magnetometer_X,Magnetometer_Y,Magnetometer_Z,Probe_Temp,Visible
File_5557.json,05/30/2024 03:42:39.755591,9.75,-0.04,0.88,0.0,31.09,0.0,35.25,150,0.0,110.49,0.0,-372.36,-116.45,-417.96,14.28,9831173
File_8381.json,05/30/2024 03:43:39.821212,9.71,-0.04,0.84,0.0,31.09,0.0,35.23,150,0.0,110.65,0.0,-372.36,-116.36,-417.96,14.42,9831174
File_17299.json,05/30/2024 03:44:39.893700,9.75,-0.04,0.88,0.0,31.09,0.0,35.23,152,0.0,112.07,0.0,-372.36,-116.27,-417.96,9.74,9962256
File_9830.json,05/30/2024 03:45:39.968439,9.75,0.00,0.88,0.0,31.09,0.0,35.20,152,0.0,111.91,0.0,-372.36,-116.55,-417.96,6.00,9962255
File_6075.json,05/30/2024 03:46:40.039128,9.75,-0.11,0.80,0.0,31.09,0.0,35.17,150,0.0,110.49,0.0,-372.36,-116.27,-417.96,5.56,9831173
File_10078.json,05/30/2024 03:47:40.106429,9.71,-0.04,0.99,0.0,31.09,0.0,35.14,151,0.0,110.87,0.0,-372.36,-116.45,-417.96,5.70,9896712
File_4327.json,05/30/2024 03:53:40.549676,9.75,-0.08,0.80,0.0,31.09,0.0,35.50,150,0.0,110.32,0.0,-372.36,-116.09,-417.96,4.49,9831172
File_10514.json,05/30/2024 03:54:40.605004,9.71,-0.04,0.92,0.0,31.10,0.0,35.45,150,0.0,110.32,0.0,-372.36,-116.45,-417.96,9.06,9831172
File_8395.json,05/30/2024 03:55:40.686687,9.71,0.00,0.88,0.0,31.10,0.0,35.42,150,0.0,110.81,0.0,-372.36,-116.18,-417.96,10.98,9831175
File_3927.json,05/30/2024 03:56:40.748421,9.68,-0.04,0.84,0.0,31.11,0.0,35.38,150,0.0,110.32,0.0,-372.36,-116.36,-417.96,11.96,9831172
File_8602.json,05/30/2024 03:57:40.812014,9.79,-0.04,0.88,0.0,31.13,0.0,35.36,150,0.0,110.16,0.0,-372.36,-116.27,-417.96,12.60,9831171
File_14910.json,05/30/2024 03:58:40.883671,9.71,-0.08,0.80,0.0,31.11,0.0,35.36,150,0.0,110.49,0.0,-372.36,-116.55,-417.96,12.94,9831173
File_246.json,05/30/2024 03:59:40.950922,9.75,-0.11,0.84,0.0,31.13,0.0,35.31,150,0.0,110.32,0.0,-372.36,-116.09,-417.96,13.31,9831172
File_805.json,05/30/2024 04:00:41.022608,9.71,-0.08,0.84,0.0,31.11,0.0,35.34,150,0.0,109.83,0.0,-372.36,-116.18,-417.96,13.51,9831169
File_14852.json,05/30/2024 04:01:41.088619,9.75,-0.08,0.88,0.0,31.11,0.0,35.32,150,0.0,109.83,0.0,-372.36,-116.00,-417.96,13.74,9831169
File_8863.json,05/30/2024 04:02:41.159453,9.75,0.00,0.88,0.0,31.12,0.0,35.32,150,0.0,109.67,0.0,-372.36,-116.18,-417.96,13.95,9831168
File_11684.json,05/30/2024 04:03:41.244482,9.75,0.00,0.88,0.0,31.11,0.0,35.31,150,0.0,109.67,0.0,-372.36,-116.27,-417.96,14.18,9831168
File_1305.json,05/30/2024 04:04:41.305102,9.71,-0.08,0.88,0.0,31.11,0.0,35.30,150,0.0,110.00,0.0,-372.36,-116.27,-417.96,14.35,9831170
File_4028.json,05/30/2024 04:05:41.381941,9.71,-0.08,0.96,0.0,31.10,0.0,35.26,150,0.0,109.34,0.0,-372.36,-116.45,-417.96,14.45,9831166
File_18472.json,05/30/2024 04:06:41.466134,9.75,-0.04,0.84,0.0,31.11,0.0,35.29,150,0.0,110.32,0.0,-372.36,-116.45,-417.96,6.98,9831172
File_17975.json,05/30/2024 04:07:41.517449,9.68,-0.04,0.92,0.0,31.08,0.0,35.27,149,0.0,110.26,0.0,-372.36,-116.36,-417.96,5.60,9765635
File_1820.json,05/30/2024 04:08:41.587933,9.71,-0.08,0.88,0.0,31.09,0.0,35.24,150,0.0,109.67,0.0,-372.36,-116.18,-417.96,5.60,9831168
File_5701.json,05/30/2024 04:09:41.659184,9.75,-0.11,0.88,0.0,31.10,0.0,35.26,150,0.0,110.00,0.0,-372.36,-116.36,-417.96,5.50,9831170
File_4115.json,05/30/2024 04:10:41.745434,9.64,-0.11,0.84,0.0,31.07,0.0,35.32,150,0.0,110.00,0.0,-372.36,-116.36,-417.96,4.08,9831170
File_9934.json,05/30/2024 04:15:42.087483,9.75,0.00,0.92,0.0,31.11,0.0,35.28,9,0.0,7.38,0.0,-372.36,-116.27,-417.96,6.74,589875
File_7034.json,05/30/2024 04:16:42.166063,9.71,-0.04,0.88,0.0,31.11,0.0,35.32,8,0.0,6.67,0.0,-372.36,-116.27,-417.96,10.00,524334
File_4696.json,05/30/2024 04:17:42.253976,9.71,-0.04,0.92,0.0,31.11,0.0,35.34,9,0.0,8.04,0.0,-372.36,-116.09,-417.96,11.42,589879
File_17420.json,05/30/2024 04:18:42.312171,9.79,-0.08,0.92,0.0,31.11,0.0,35.32,9,0.0,7.71,0.0,-372.36,-116.36,-417.96,12.16,589877
File_2788.json,05/30/2024 04:19:42.385435,9.71,-0.08,0.92,0.0,31.11,0.0,35.32,10,0.0,8.91,0.0,-372.36,-116.36,-417.96,12.77,655421
File_5339.json,05/30/2024 04:20:42.463738,9.71,-0.04,0.92,0.0,31.08,0.0,35.40,10,0.0,9.07,0.0,-372.36,-116.27,-417.96,13.07,655422
File_13527.json,05/30/2024 04:22:42.607883,9.68,-0.08,0.84,0.0,31.09,0.0,35.37,9,0.0,7.55,0.0,-372.36,-116.00,-417.96,13.64,589876
File_6428.json,05/30/2024 04:23:42.689129,9.68,-0.08,0.92,0.0,31.07,0.0,35.36,9,0.0,8.20,0.0,-372.36,-116.45,-417.96,13.88,589880
File_12913.json,05/30/2024 04:24:42.753974,9.68,-0.08,0.92,0.0,31.08,0.0,35.35,9,0.0,8.36,0.0,-372.36,-116.27,-417.96,14.05,589881
File_5454.json,05/30/2024 04:25:42.823630,9.71,-0.04,0.88,0.0,31.09,0.0,35.36,8,0.0,7.81,0.0,-372.36,-116.55,-417.96,14.22,524341
File_13486.json,05/30/2024 04:27:42.968325,9.75,-0.08,0.88,0.0,31.10,0.0,35.36,8,0.0,7.00,0.0,-372.36,-116.64,-417.96,11.79,524336
File_12675.json,05/30/2024 04:28:43.034801,9.71,-0.08,0.80,0.0,31.09,0.0,35.38,9,0.0,7.87,0.0,-372.36,-116.45,-417.96,6.30,589878
File_3910.json,05/30/2024 04:29:43.106515,9.75,-0.04,0.84,0.0,31.09,0.0,35.39,9,0.0,7.71,0.0,-372.36,-116.45,-417.96,5.56,589877
File_12820.json,05/30/2024 04:31:43.261397,9.68,-0.04,0.76,0.0,31.06,0.0,35.39,8,0.0,7.32,0.0,-372.36,-116.55,-417.96,5.06,524338
File_7434.json,05/30/2024 04:38:43.776734,9.75,-0.04,0.88,0.0,31.12,0.0,35.23,8,0.0,7.16,0.0,-372.36,-116.27,-417.96,10.68,524337
File_1342.json,05/30/2024 04:39:43.848828,9.75,-0.04,0.80,0.0,31.09,0.0,35.19,8,0.0,7.00,0.0,-372.36,-116.45,-417.96,11.79,524336
File_6103.json,05/30/2024 04:40:43.923874,9.75,-0.04,0.88,0.0,31.09,0.0,35.15,8,0.0,6.83,0.0,-372.36,-116.36,-417.96,12.50,524335
File_6012.json,05/30/2024 04:41:43.990588,9.75,-0.08,0.92,0.0,31.11,0.0,35.12,8,0.0,6.67,0.0,-372.36,-116.27,-417.96,12.90,524334
File_2160.json,05/30/2024 04:42:44.066216,9.71,0.00,0.84,0.0,31.10,0.0,35.10,8,0.0,6.83,0.0,-372.36,-116.45,-417.96,13.17,524335
File_7032.json,05/30/2024 04:43:44.148843,9.79,-0.04,0.88,0.0,31.09,0.0,35.11,8,0.0,7.32,0.0,-372.36,-116.45,-417.96,13.48,524338
File_9538.json,05/30/2024 04:45:44.290234,9.71,-0.11,0.84,0.0,31.06,0.0,35.10,8,0.0,7.32,0.0,-372.36,-116.36,-417.96,13.88,524338
File_464.json,05/30/2024 04:46:44.364323,9.71,-0.08,0.84,0.0,31.04,0.0,35.11,8,0.0,7.32,0.0,-372.36,-116.27,-417.96,14.01,524338
File_18604.json,05/30/2024 04:47:44.437560,9.71,-0.04,0.88,0.0,31.05,0.0,35.14,8,0.0,7.00,0.0,-372.36,-116.55,-417.96,14.22,524336
File_1448.json,05/30/2024 04:48:44.514293,9.75,-0.11,0.92,0.0,31.05,0.0,35.20,8,0.0,7.32,0.0,-372.36,-116.27,-417.96,14.35,524338
File_15832.json,05/30/2024 04:49:44.586192,9.71,-0.08,0.88,0.0,31.01,0.0,35.22,8,0.0,7.16,0.0,-372.36,-116.27,-417.96,7.92,524337
File_2570.json,05/30/2024 04:51:44.734034,9.75,-0.04,0.80,0.0,31.04,0.0,35.24,8,0.0,7.16,0.0,-372.36,-116.55,-417.96,5.53,524337
File_49.json,05/30/2024 04:53:44.867636,9.68,-0.04,0.88,0.0,31.01,0.0,35.51,8,0.0,7.32,0.0,-372.36,-116.36,-417.96,4.25,524338
File_6453.json,05/30/2024 04:58:45.232632,9.71,-0.04,0.84,0.0,31.04,0.0,35.57,8,0.0,6.67,0.0,-372.36,-116.36,-417.96,7.11,524334
File_5511.json,05/30/2024 04:59:45.307926,9.71,-0.08,0.92,0.0,31.06,0.0,35.52,8,0.0,7.16,0.0,-372.36,-116.55,-417.96,10.21,524337
File_13022.json,05/30/2024 05:00:45.378711,9.75,-0.04,0.92,0.0,31.09,0.0,35.42,8,0.0,7.65,0.0,-372.36,-116.36,-417.96,11.66,524340
File_3595.json,05/30/2024 05:01:45.461075,9.71,-0.04,0.92,0.0,31.08,0.0,35.39,8,0.0,7.16,0.0,-372.36,-116.09,-417.96,12.40,524337
File_2575.json,05/30/2024 05:02:45.526248,9.71,-0.04,0.84,0.0,31.09,0.0,35.35,8,0.0,7.49,0.0,-372.36,-116.45,-417.96,12.83,524339
File_12673.json,05/30/2024 05:03:45.617137,9.75,-0.04,0.84,0.0,31.09,0.0,35.31,8,0.0,7.16,0.0,-372.36,-116.36,-417.96,13.21,524337
File_16712.json,05/30/2024 05:04:45.681584,9.71,-0.08,0.96,0.0,31.09,0.0,35.26,9,0.0,8.20,0.0,-372.36,-116.36,-417.96,13.44,589880
File_18188.json,05/30/2024 05:05:45.751447,9.75,-0.04,0.88,0.0,31.09,0.0,35.27,9,0.0,7.71,0.0,-372.36,-116.36,-417.96,13.71,589877
File_3769.json,05/30/2024 05:08:45.968884,9.71,-0.04,0.84,0.0,31.10,0.0,35.14,10,0.0,9.24,0.0,-372.36,-116.18,-417.96,14.25,655423
File_877.json,05/30/2024 05:09:46.040575,9.75,-0.04,0.80,0.0,31.10,0.0,35.16,9,0.0,9.02,0.0,-372.36,-116.45,-417.96,14.49,589885
File_11175.json,05/30/2024 05:10:46.119261,9.68,0.00,0.92,0.0,31.10,0.0,35.11,10,0.0,8.91,0.0,-372.36,-116.55,-417.96,9.33,655421
File_11637.json,05/30/2024 05:11:46.197287,9.75,-0.11,0.84,0.0,31.10,0.0,35.10,10,0.0,8.75,0.0,-372.36,-116.27,-417.96,5.90,655420
File_19730.json,05/30/2024 05:12:46.254665,9.79,-0.08,0.99,0.0,31.09,0.0,35.03,9,0.0,7.71,0.0,-372.36,-116.36,-417.96,5.56,589877
File_8418.json,05/30/2024 05:13:46.327812,9.75,0.04,1.03,0.0,31.11,0.0,35.00,9,0.0,8.04,0.0,-372.36,-116.55,-417.96,5.73,589879
File_7499.json,05/30/2024 05:14:46.407265,9.79,-0.08,0.92,0.0,31.08,0.0,35.09,8,0.0,7.32,0.0,-372.36,-116.45,-417.96,4.49,524338
File_19623.json,05/30/2024 05:19:46.769381,9.64,-0.08,0.88,0.0,31.11,0.0,35.11,9,0.0,7.71,0.0,-372.36,-116.36,-417.96,5.16,589877
File_10548.json,05/30/2024 05:20:46.849549,9.75,-0.04,0.96,0.0,31.12,0.0,34.98,8,0.0,7.32,0.0,-372.36,-116.09,-417.96,9.37,524338
File_9185.json,05/30/2024 05:21:46.911290,9.71,-0.08,0.84,0.0,31.12,0.0,34.94,9,0.0,7.71,0.0,-372.36,-116.55,-417.96,11.15,589877
File_11831.json,05/30/2024 05:22:46.982360,9.68,-0.04,0.84,0.0,31.13,0.0,34.87,9,0.0,7.87,0.0,-372.36,-116.45,-417.96,12.09,589878
File_9201.json,05/30/2024 05:23:47.042928,9.75,-0.04,0.92,0.0,31.13,0.0,34.86,8,0.0,7.32,0.0,-372.36,-116.27,-417.96,12.57,524338
File_19530.json,05/30/2024 05:24:47.124898,9.71,-0.04,0.84,0.0,31.13,0.0,34.86,9,0.0,7.55,0.0,-372.36,-116.09,-417.96,12.97,589876
File_9988.json,05/30/2024 05:25:47.179459,9.79,-0.08,0.84,0.0,31.13,0.0,34.84,9,0.0,7.55,0.0,-372.36,-116.36,-417.96,13.27,589876
File_1501.json,05/30/2024 05:26:47.247535,9.71,-0.04,0.96,0.0,31.12,0.0,34.84,8,0.0,6.83,0.0,-372.36,-116.27,-417.96,13.51,524335
File_11125.json,05/30/2024 05:27:47.320347,9.75,-0.04,0.84,0.0,31.11,0.0,34.84,8,0.0,7.49,0.0,-372.36,-116.36,-417.96,13.71,524339
File_2731.json,05/30/2024 05:29:47.465357,9.68,-0.04,0.88,0.0,31.11,0.0,34.84,8,0.0,6.83,0.0,-372.36,-116.18,-417.96,14.22,524335
File_1589.json,05/30/2024 05:30:47.543982,9.71,0.00,0.84,0.0,31.09,0.0,34.87,8,0.0,7.32,0.0,-372.36,-116.55,-417.96,14.35,524338
File_254.json,05/30/2024 05:32:47.682302,9.71,-0.04,0.92,0.0,31.07,0.0,34.90,8,0.0,7.32,0.0,-372.36,-116.27,-417.96,6.91,524338
File_630.json,05/30/2024 05:33:47.744400,9.68,0.00,0.92,0.0,31.07,0.0,34.89,8,0.0,7.32,0.0,-372.36,-116.45,-417.96,5.60,524338
File_4784.json,05/30/2024 05:34:47.829748,9.79,0.00,0.80,0.0,31.07,0.0,34.87,8,0.0,6.83,0.0,-372.36,-116.55,-417.96,5.60,524335
File_15313.json,05/30/2024 05:35:47.878090,9.71,-0.04,0.84,0.0,31.06,0.0,34.96,8,0.0,7.16,0.0,-372.36,-116.55,-417.96,5.46,524337
File_10240.json,05/30/2024 05:36:47.941460,9.83,-0.11,0.80,0.0,31.02,0.0,35.10,8,0.0,7.32,0.0,-372.36,-116.55,-417.96,4.02,524338
File_18978.json,05/30/2024 05:41:48.262288,9.68,-0.08,0.84,0.0,31.07,0.0,35.15,8,0.0,7.32,0.0,-372.36,-116.18,-417.96,7.31,524338
File_11193.json,05/30/2024 05:42:48.327876,9.75,-0.08,0.84,0.0,31.09,0.0,35.10,8,0.0,7.00,0.0,-372.36,-116.18,-417.96,10.21,524336
File_6233.json,05/30/2024 05:43:48.385543,9.68,-0.04,0.88,0.0,31.08,0.0,35.10,8,0.0,7.32,0.0,-372.36,-116.45,-417.96,11.52,524338
File_18385.json,05/30/2024 05:44:48.447331,9.71,-0.04,0.88,0.0,31.08,0.0,35.10,8,0.0,7.16,0.0,-372.36,-116.27,-417.96,12.26,524337
File_6729.json,05/30/2024 05:45:48.510597,9.71,-0.08,0.88,0.0,31.07,0.0,35.10,8,0.0,6.51,0.0,-372.36,-116.36,-417.96,12.73,524333
File_8461.json,05/30/2024 05:46:48.588103,9.68,-0.08,0.84,0.0,31.08,0.0,35.07,8,0.0,7.16,0.0,-372.36,-116.27,-417.96,13.07,524337
File_221.json,05/30/2024 05:47:48.656243,9.75,-0.04,0.88,0.0,31.08,0.0,35.08,8,0.0,7.65,0.0,-372.36,-116.36,-417.96,13.37,524340
File_17353.json,05/30/2024 05:48:48.718856,9.75,-0.08,0.92,0.0,31.08,0.0,35.06,8,0.0,6.67,0.0,-372.36,-116.45,-417.96,13.58,524334
File_4277.json,05/30/2024 05:49:48.781350,9.71,-0.04,0.84,0.0,31.08,0.0,35.07,9,0.0,7.87,0.0,-372.36,-116.36,-417.96,13.81,589878
File_8847.json,05/30/2024 05:50:48.850245,9.75,-0.11,0.76,0.0,31.06,0.0,35.08,8,0.0,7.32,0.0,-372.36,-116.36,-417.96,14.01,524338
File_19496.json,05/30/2024 05:51:48.918576,9.75,-0.08,0.88,0.0,31.05,0.0,35.09,9,0.0,7.87,0.0,-372.36,-116.45,-417.96,14.18,589878
File_17751.json,05/30/2024 05:53:49.065116,9.71,-0.11,0.96,0.0,31.02,0.0,35.13,9,0.0,7.71,0.0,-372.36,-116.45,-417.96,10.41,589877
File_13277.json,05/30/2024 05:54:49.141909,9.79,0.00,0.92,0.0,31.02,0.0,35.17,10,0.0,9.40,0.0,-372.36,-116.18,-417.96,6.07,655424
File_2981.json,05/30/2024 05:55:49.212484,9.68,-0.08,0.92,0.0,31.00,0.0,35.28,10,0.0,9.24,0.0,-372.36,-116.18,-417.96,5.56,655423
File_9497.json,05/30/2024 05:56:49.277716,9.79,0.00,0.84,0.0,30.98,0.0,35.30,9,0.0,8.69,0.0,-372.36,-116.36,-417.96,5.70,589883
File_1560.json,05/30/2024 05:57:49.353321,9.75,-0.04,0.84,0.0,30.98,0.0,35.44,9,0.0,7.87,0.0,-372.36,-116.36,-417.96,4.89,589878
File_10979.json,05/30/2024 06:03:49.790227,9.75,-0.04,0.80,0.0,31.06,0.0,35.40,9,0.0,7.71,0.0,-372.36,-116.09,-417.96,8.89,589877
File_15310.json,05/30/2024 06:04:49.860575,9.71,0.00,0.88,0.0,31.09,0.0,35.35,8,0.0,7.32,0.0,-372.36,-116.36,-417.96,10.95,524338
File_19794.json,05/30/2024 06:05:49.937340,9.75,-0.08,0.80,0.0,31.10,0.0,35.33,9,0.0,7.71,0.0,-372.36,-116.18,-417.96,12.03,589877
File_16442.json,05/30/2024 06:06:50.024890,9.71,-0.04,0.84,0.0,31.09,0.0,35.30,9,0.0,7.71,0.0,-372.36,-116.18,-417.96,12.67,589877
File_1899.json,05/30/2024 06:07:50.082370,9.79,0.00,0.84,0.0,31.10,0.0,35.27,8,0.0,7.49,0.0,-372.36,-116.55,-417.96,12.97,524339
File_18096.json,05/30/2024 06:09:50.224262,9.71,-0.04,0.92,0.0,31.09,0.0,35.30,8,0.0,7.65,0.0,-372.36,-116.09,-417.96,13.54,524340
File_4273.json,05/30/2024 06:10:50.296602,9.71,-0.08,0.88,0.0,31.09,0.0,35.27,7,0.0,6.94,0.0,-372.36,-116.18,-417.96,13.78,458799
File_13351.json,05/30/2024 06:11:50.370498,9.75,-0.04,0.96,0.0,31.10,0.0,35.29,8,0.0,7.16,0.0,-372.36,-116.36,-417.96,13.98,524337
File_3198.json,05/30/2024 06:12:50.446958,9.75,-0.04,0.84,0.0,31.09,0.0,35.24,7,0.0,6.78,0.0,-372.36,-116.45,-417.96,14.15,458798
File_4643.json,05/30/2024 06:13:50.508301,9.79,-0.04,0.88,0.0,31.09,0.0,35.23,8,0.0,7.00,0.0,-372.36,-116.09,-417.96,14.28,524336
File_8949.json,05/30/2024 06:14:50.580008,9.75,-0.08,0.84,0.0,31.10,0.0,35.22,8,0.0,7.16,0.0,-372.36,-116.18,-417.96,14.45,524337
File_7423.json,05/30/2024 06:15:50.651083,9.75,-0.08,0.84,0.0,31.09,0.0,35.22,7,0.0,6.78,0.0,-372.36,-116.45,-417.96,7.38,458798
File_15407.json,05/30/2024 06:16:50.719722,9.79,-0.08,0.84,0.0,31.10,0.0,35.22,8,0.0,7.00,0.0,-372.36,-116.09,-417.96,5.70,524336
File_11529.json,05/30/2024 06:17:50.788968,9.75,0.00,0.88,0.0,31.10,0.0,35.19,7,0.0,6.78,0.0,-372.36,-116.45,-417.96,5.60,458798
File_2215.json,05/30/2024 06:18:50.862071,9.71,0.00,0.88,0.0,31.10,0.0,35.22,7,0.0,6.45,0.0,-372.36,-116.36,-417.96,5.60,458796
File_17857.json,05/30/2024 06:19:50.937964,9.75,0.00,0.88,0.0,31.07,0.0,35.36,7,0.0,6.61,0.0,-372.36,-116.45,-417.96,4.12,458797
File_9831.json,05/30/2024 06:24:51.295544,9.71,-0.08,0.88,0.0,31.09,0.0,35.36,7,0.0,6.78,0.0,-372.36,-116.27,-417.96,6.98,458798
File_12173.json,05/30/2024 06:25:51.369006,9.75,-0.04,0.92,0.0,31.13,0.0,35.26,8,0.0,6.83,0.0,-372.36,-116.45,-417.96,10.11,524335
File_1590.json,05/30/2024 06:26:51.456659,9.71,-0.08,0.88,0.0,31.13,0.0,35.25,7,0.0,6.78,0.0,-372.36,-116.36,-417.96,11.55,458798
File_11681.json,05/30/2024 06:28:51.594098,9.71,0.00,0.92,0.0,31.11,0.0,35.24,8,0.0,6.83,0.0,-372.36,-116.18,-417.96,12.83,524335
File_2090.json,05/30/2024 06:29:51.671635,9.71,-0.08,0.84,0.0,31.13,0.0,35.23,7,0.0,6.61,0.0,-372.36,-116.45,-417.96,13.04,458797
File_186.json,05/30/2024 06:31:51.810660,9.75,-0.04,0.88,0.0,31.11,0.0,35.25,8,0.0,6.83,0.0,-372.36,-116.18,-417.96,13.61,524335
File_8407.json,05/30/2024 06:32:51.883484,9.68,-0.11,0.84,0.0,31.09,0.0,35.23,7,0.0,6.45,0.0,-372.36,-116.55,-417.96,13.81,458796
File_17706.json,05/30/2024 06:33:51.958872,9.71,-0.08,0.92,0.0,31.06,0.0,35.28,8,0.0,6.83,0.0,-372.36,-115.91,-417.96,14.01,524335
File_1731.json,05/30/2024 06:34:52.030523,9.71,-0.04,0.96,0.0,31.07,0.0,35.29,8,0.0,7.00,0.0,-372.36,-116.27,-417.96,14.18,524336
File_9187.json,05/30/2024 06:35:52.104762,9.71,-0.04,0.88,0.0,31.06,0.0,35.36,7,0.0,6.61,0.0,-372.36,-116.64,-417.96,14.32,458797
File_15411.json,05/30/2024 06:36:52.175317,9.71,-0.11,0.84,0.0,31.05,0.0,35.32,8,0.0,6.83,0.0,-372.36,-116.36,-417.96,9.90,524335
File_15874.json,05/30/2024 06:37:52.252553,9.75,-0.11,0.84,0.0,31.08,0.0,35.31,7,0.0,6.45,0.0,-372.36,-116.18,-417.96,5.97,458796
File_16174.json,05/30/2024 06:38:52.323791,9.71,-0.11,0.88,0.0,31.05,0.0,35.31,8,0.0,7.00,0.0,-372.36,-116.36,-417.96,5.53,524336
File_11085.json,05/30/2024 06:39:52.405390,9.71,-0.04,0.88,0.0,31.05,0.0,35.32,8,0.0,6.83,0.0,-372.36,-116.45,-417.96,5.70,524335
File_13719.json,05/30/2024 06:40:52.461636,9.75,0.00,1.03,0.0,31.05,0.0,35.45,7,0.0,6.61,0.0,-372.36,-116.55,-417.96,4.79,458797
File_7660.json,05/30/2024 06:46:52.887358,9.71,-0.11,0.84,0.0,31.05,0.0,35.52,8,0.0,7.32,0.0,-372.36,-116.55,-417.96,8.99,524338
File_13747.json,05/30/2024 06:47:52.964017,9.71,-0.08,0.80,0.0,31.06,0.0,35.50,8,0.0,7.49,0.0,-372.36,-116.45,-417.96,10.88,524339
File_14746.json,05/30/2024 06:48:53.031589,9.79,-0.04,0.96,0.0,31.06,0.0,35.48,7,0.0,6.94,0.0,-372.36,-116.27,-417.96,11.92,458799
File_9615.json,05/30/2024 06:49:53.107807,9.75,-0.08,0.84,0.0,31.06,0.0,35.45,8,0.0,7.98,0.0,-372.36,-116.27,-417.96,12.46,524342
File_337.json,05/30/2024 06:50:53.180913,9.71,-0.04,0.92,0.0,31.05,0.0,35.42,8,0.0,7.81,0.0,-372.36,-116.45,-417.96,12.90,524341
File_9494.json,05/30/2024 06:51:53.255314,9.68,-0.08,0.92,0.0,31.07,0.0,35.40,8,0.0,7.32,0.0,-372.36,-116.45,-417.96,13.24,524338
File_19351.json,05/30/2024 06:52:53.332152,9.71,-0.04,0.92,0.0,31.04,0.0,35.42,9,0.0,9.02,0.0,-372.36,-116.36,-417.96,13.44,589885
File_18941.json,05/30/2024 06:53:53.400318,9.75,0.00,0.84,0.0,31.05,0.0,35.39,9,0.0,8.85,0.0,-372.36,-116.55,-417.96,13.71,589884
File_11326.json,05/30/2024 06:54:53.490060,9.75,-0.04,0.92,0.0,31.05,0.0,35.40,9,0.0,8.69,0.0,-372.36,-116.55,-417.96,13.88,589883
File_9778.json,05/30/2024 06:55:53.547732,9.71,-0.08,0.88,0.0,31.04,0.0,35.40,8,0.0,7.81,0.0,-372.36,-116.27,-417.96,14.12,524341
File_5526.json,05/30/2024 06:56:53.624665,9.68,-0.04,0.80,0.0,30.99,0.0,35.53,9,0.0,7.87,0.0,-372.36,-116.55,-417.96,14.25,589878
File_1297.json,05/30/2024 06:57:53.709628,9.71,-0.04,0.88,0.0,30.99,0.0,35.57,8,0.0,7.65,0.0,-372.36,-116.36,-417.96,14.35,524340
File_18404.json,05/30/2024 06:58:53.774231,9.71,-0.08,0.92,0.0,30.98,0.0,35.64,8,0.0,7.81,0.0,-372.36,-116.00,-417.96,7.21,524341
File_10951.json,05/30/2024 06:59:53.843116,9.71,-0.08,0.84,0.0,30.98,0.0,35.66,8,0.0,7.00,0.0,-372.36,-116.36,-417.96,5.63,524336
File_19691.json,05/30/2024 07:00:53.915345,9.75,0.04,0.88,0.0,30.98,0.0,35.63,8,0.0,7.81,0.0,-372.36,-116.45,-417.96,5.60,524341
File_11990.json,05/30/2024 07:01:53.990070,9.79,0.00,0.84,0.0,30.99,0.0,35.68,8,0.0,7.00,0.0,-372.36,-116.64,-417.96,5.60,524336
File_7149.json,05/30/2024 07:02:54.062634,9.75,-0.04,0.88,0.0,30.97,0.0,35.78,8,0.0,7.00,0.0,-372.36,-116.73,-417.96,4.15,524336
File_14995.json,05/30/2024 07:07:54.439605,9.71,-0.04,0.88,0.0,31.09,0.0,35.74,8,0.0,7.16,0.0,-372.36,-116.45,-417.96,6.84,524337
File_10968.json,05/30/2024 07:11:54.720981,9.71,0.00,0.92,0.0,31.13,0.0,35.55,8,0.0,6.67,0.0,-372.36,-116.36,-417.96,4.08,524334
File_6564.json,05/30/2024 07:12:54.792627,9.64,-0.08,0.84,0.0,31.12,0.0,35.53,8,0.0,7.00,0.0,-372.36,-116.36,-417.96,4.49,524336
File_3011.json,05/30/2024 07:13:54.859880,9.75,-0.04,0.88,0.0,31.13,0.0,35.53,7,0.0,6.94,0.0,-372.36,-116.09,-417.96,4.79,458799
File_16244.json,05/30/2024 07:14:54.919943,9.68,0.00,0.96,0.0,31.12,0.0,35.54,7,0.0,6.94,0.0,-372.36,-116.36,-417.96,5.06,458799
File_3264.json,05/30/2024 07:15:54.997072,9.71,-0.04,0.84,0.0,31.11,0.0,35.56,7,0.0,6.61,0.0,-372.36,-116.27,-417.96,5.33,458797
File_5101.json,05/30/2024 07:16:55.066840,9.71,0.00,0.96,0.0,31.12,0.0,35.56,7,0.0,6.12,0.0,-372.36,-116.45,-417.96,5.50,458794
File_16692.json,05/30/2024 07:17:55.135411,9.71,0.00,0.99,0.0,31.12,0.0,35.58,8,0.0,6.83,0.0,-372.36,-116.36,-417.96,5.70,524335
File_9289.json,05/30/2024 07:18:55.205190,9.75,-0.04,0.96,0.0,31.14,0.0,35.66,8,0.0,6.83,0.0,-372.36,-116.45,-417.96,5.87,524335
File_10567.json,05/30/2024 07:19:55.286638,9.75,-0.04,0.84,0.0,31.10,0.0,35.66,7,0.0,6.45,0.0,-372.36,-116.55,-417.96,5.97,458796
File_17333.json,05/30/2024 07:20:55.356046,9.71,-0.04,0.92,0.0,31.09,0.0,35.89,8,0.0,6.83,0.0,-372.36,-116.73,-417.96,4.39,524335
